id,title,album,views,videos,tt_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,duration_mins
3eXrZ1UFYmNs5cIo9aOaOH,what are thoseeee,Welcome2Lakeside,218000,4,6.99223569217256e+18,28.0,0.789,0.585,1.0,-6.029,1.0,0.141,0.0123,3.29e-06,0.0743,0.508,97.083,audio_features,spotify:track:3eXrZ1UFYmNs5cIo9aOaOH,https://api.spotify.com/v1/tracks/3eXrZ1UFYmNs5cIo9aOaOH,https://api.spotify.com/v1/audio-analysis/3eXrZ1UFYmNs5cIo9aOaOH,119510.0,4.0,1.9918333333333333
3Q2M6sNKDwoqZGBvwdFqZr,Adagio for Strings,Classical Music For Sleep,12100000,3,6.70495369115101e+18,53.0,0.604,0.939,10.0,-7.49,0.0,0.0544,0.0102,0.698,0.0723,0.205,139.975,audio_features,spotify:track:3Q2M6sNKDwoqZGBvwdFqZr,https://api.spotify.com/v1/tracks/3Q2M6sNKDwoqZGBvwdFqZr,https://api.spotify.com/v1/audio-analysis/3Q2M6sNKDwoqZGBvwdFqZr,443427.0,4.0,7.39045
5gF5ex9wODHVgcRY1LmGeB,Arabia - Extended remix,Arabia - Extended remix,34500000,3,6.98679839432062e+18,32.0,0.789,0.441,9.0,-13.353,0.0,0.0571,0.292,0.662,0.0952,0.231,120.025,audio_features,spotify:track:5gF5ex9wODHVgcRY1LmGeB,https://api.spotify.com/v1/tracks/5gF5ex9wODHVgcRY1LmGeB,https://api.spotify.com/v1/audio-analysis/5gF5ex9wODHVgcRY1LmGeB,198113.0,4.0,3.3018833333333335
0zLhtDb5qftpfQRknw5XIl,Bindik Bir Alamete Gideyoz Kıyamete,Bindik Bir Alamete,4900000,1,6.79450537030897e+18,50.0,0.676,0.906,10.0,-6.891,1.0,0.0695,0.00789,0.0,0.343,0.659,130.05,audio_features,spotify:track:0zLhtDb5qftpfQRknw5XIl,https://api.spotify.com/v1/tracks/0zLhtDb5qftpfQRknw5XIl,https://api.spotify.com/v1/audio-analysis/0zLhtDb5qftpfQRknw5XIl,213055.0,4.0,3.5509166666666667
5Q0Nhxo0l2bP3pNjpGJwV1,Party,SuperChina645,36200,2,6.382847629876809e+18,74.0,0.652,0.698,10.0,-4.667,0.0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067.0,4.0,3.367783333333333
1Mn6s1zTy5oV4D3hP6jCj0,เพราะเธอมีแค่คนเดียว,เพราะเธอมีแค่คนเดียว - Single,3500000,3,6.937969486486882e+18,22.0,0.549,0.539,11.0,-7.614,1.0,0.0292,0.522,0.0,0.283,0.384,123.994,audio_features,spotify:track:1Mn6s1zTy5oV4D3hP6jCj0,https://api.spotify.com/v1/tracks/1Mn6s1zTy5oV4D3hP6jCj0,https://api.spotify.com/v1/audio-analysis/1Mn6s1zTy5oV4D3hP6jCj0,234286.0,4.0,3.9047666666666667
2F2BqlVi9YWOSrCeHGSCOX,Suspens,Adelphi Trio,44000,1,6.731531720190855e+18,40.0,0.464,0.914,3.0,-5.986,1.0,0.0426,0.00272,0.0073,0.167,0.541,150.007,audio_features,spotify:track:2F2BqlVi9YWOSrCeHGSCOX,https://api.spotify.com/v1/tracks/2F2BqlVi9YWOSrCeHGSCOX,https://api.spotify.com/v1/audio-analysis/2F2BqlVi9YWOSrCeHGSCOX,240307.0,4.0,4.005116666666667
4mgc8BcnWl9eE2SSjSMoC3,Alphabet Song,Letters and Numbers,404400,4,6.725447426892663e+18,53.0,0.591,0.0093,5.0,-23.545,1.0,0.114,0.908,0.935,0.115,0.22,119.321,audio_features,spotify:track:4mgc8BcnWl9eE2SSjSMoC3,https://api.spotify.com/v1/tracks/4mgc8BcnWl9eE2SSjSMoC3,https://api.spotify.com/v1/audio-analysis/4mgc8BcnWl9eE2SSjSMoC3,140375.0,4.0,2.339583333333333
2wgCnWW5jtA6aNAJxgcEN2,Feel Alive,Feel Alive,28500000,3,6.878086980488399e+18,50.0,0.467,0.394,2.0,-13.816,1.0,0.0366,0.791,0.0346,0.12,0.255,148.988,audio_features,spotify:track:2wgCnWW5jtA6aNAJxgcEN2,https://api.spotify.com/v1/tracks/2wgCnWW5jtA6aNAJxgcEN2,https://api.spotify.com/v1/audio-analysis/2wgCnWW5jtA6aNAJxgcEN2,254200.0,4.0,4.236666666666666
3eGsNpXzcb1BDkfSJI54NY,Strawberry,"Pixk.I, Vol. 4",1100000,8,6.739641704502004e+18,68.0,0.553,0.545,0.0,-8.299,1.0,0.0867,0.839,0.0,0.061,0.943,77.332,audio_features,spotify:track:3eGsNpXzcb1BDkfSJI54NY,https://api.spotify.com/v1/tracks/3eGsNpXzcb1BDkfSJI54NY,https://api.spotify.com/v1/audio-analysis/3eGsNpXzcb1BDkfSJI54NY,114277.0,4.0,1.9046166666666666
21GvKgejTSYtaMkHvNpBNO,Werewolf Bite,Best Halloween Background Songs,4400000,2,6.812581318493227e+18,0.0,0.69,0.671,10.0,-10.214,0.0,0.251,0.0124,0.887,0.085,0.287,190.158,audio_features,spotify:track:21GvKgejTSYtaMkHvNpBNO,https://api.spotify.com/v1/tracks/21GvKgejTSYtaMkHvNpBNO,https://api.spotify.com/v1/audio-analysis/21GvKgejTSYtaMkHvNpBNO,180000.0,4.0,3.0
5ls62WNKHUUrdF3r1cv83T,Emotions,Emotions,78200,1,7.003208541859219e+18,75.0,0.63,0.63,9.0,-6.211,1.0,0.0395,0.0131,0.0,0.142,0.163,80.512,audio_features,spotify:track:5ls62WNKHUUrdF3r1cv83T,https://api.spotify.com/v1/tracks/5ls62WNKHUUrdF3r1cv83T,https://api.spotify.com/v1/audio-analysis/5ls62WNKHUUrdF3r1cv83T,131213.0,4.0,2.1868833333333333
7cSKmgZrlNbSkw4y7sQEa7,Love Don't Cost A Dime,Magixx,9600000,3,7.003706969668192e+18,44.0,0.571,0.577,4.0,-7.325,0.0,0.113,0.201,0.0,0.11,0.289,117.454,audio_features,spotify:track:7cSKmgZrlNbSkw4y7sQEa7,https://api.spotify.com/v1/tracks/7cSKmgZrlNbSkw4y7sQEa7,https://api.spotify.com/v1/audio-analysis/7cSKmgZrlNbSkw4y7sQEa7,205714.0,5.0,3.4285666666666668
6cxiaXW7nTG6m0dTwBLGop,It's Already Yours,Como Água,254100,2,7.013949520112847e+18,2.0,0.823,0.536,1.0,-6.158,0.0,0.0638,0.192,0.0135,0.124,0.776,116.998,audio_features,spotify:track:6cxiaXW7nTG6m0dTwBLGop,https://api.spotify.com/v1/tracks/6cxiaXW7nTG6m0dTwBLGop,https://api.spotify.com/v1/audio-analysis/6cxiaXW7nTG6m0dTwBLGop,176410.0,4.0,2.940166666666667
6a5XUTUjOb99spG0W7IhZc,Ice Cream Song,Unforgettable,27700000,2,2.2281329970337792e+17,34.0,0.916,0.577,4.0,-4.991,1.0,0.317,0.0433,0.0,0.106,0.664,112.044,audio_features,spotify:track:6a5XUTUjOb99spG0W7IhZc,https://api.spotify.com/v1/tracks/6a5XUTUjOb99spG0W7IhZc,https://api.spotify.com/v1/audio-analysis/6a5XUTUjOb99spG0W7IhZc,121317.0,4.0,2.02195
7nlfY2Hby7CQj7EPQKc9CU,Surat Tin,Juz Amma,71000,3,6.792765685735885e+18,22.0,0.409,0.132,5.0,-13.767,1.0,0.0475,0.879,0.0,0.217,0.72,77.078,audio_features,spotify:track:7nlfY2Hby7CQj7EPQKc9CU,https://api.spotify.com/v1/tracks/7nlfY2Hby7CQj7EPQKc9CU,https://api.spotify.com/v1/audio-analysis/7nlfY2Hby7CQj7EPQKc9CU,44279.0,4.0,0.7379833333333333
08g7wxW8iELmpxO0ppcwnI,I must apologise,I must apologise,898900,3,7.014727425661602e+18,73.0,0.616,0.856,9.0,-6.098,1.0,0.0457,0.516,0.0652,0.245,0.75,157.109,audio_features,spotify:track:08g7wxW8iELmpxO0ppcwnI,https://api.spotify.com/v1/tracks/08g7wxW8iELmpxO0ppcwnI,https://api.spotify.com/v1/audio-analysis/08g7wxW8iELmpxO0ppcwnI,108373.0,4.0,1.8062166666666666
62LPL9HBDMlCOwm03uG4bI,Terakhir Buat Teman,Terakhir Buat Teman,1100000,2,6.898504360439843e+18,30.0,0.271,0.339,4.0,-9.582,1.0,0.036,0.569,2.94e-05,0.119,0.247,139.806,audio_features,spotify:track:62LPL9HBDMlCOwm03uG4bI,https://api.spotify.com/v1/tracks/62LPL9HBDMlCOwm03uG4bI,https://api.spotify.com/v1/audio-analysis/62LPL9HBDMlCOwm03uG4bI,242208.0,4.0,4.0368
2xtIAFJIMkzHGHiCrJ9iwd,Lolly,Lolly,51800,3,2.498610970279977e+17,65.0,0.663,0.889,1.0,-2.975,1.0,0.303,0.0376,0.0,0.784,0.837,152.186,audio_features,spotify:track:2xtIAFJIMkzHGHiCrJ9iwd,https://api.spotify.com/v1/tracks/2xtIAFJIMkzHGHiCrJ9iwd,https://api.spotify.com/v1/audio-analysis/2xtIAFJIMkzHGHiCrJ9iwd,225507.0,4.0,3.75845
13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Talking Dreams (Deluxe Edition),1400000,2,6.704937550521305e+18,71.0,0.719,0.671,8.0,-6.279,1.0,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,audio_features,spotify:track:13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,237627.0,4.0,3.96045
6vG3Zv9VEA6YbJPJ6ar5Y7,Lesbian,Rock DJ,69400,3,6.694706108558215e+18,58.0,0.8,0.406,6.0,-8.892,0.0,0.268,0.636,0.0,0.109,0.274,120.999,audio_features,spotify:track:6vG3Zv9VEA6YbJPJ6ar5Y7,https://api.spotify.com/v1/tracks/6vG3Zv9VEA6YbJPJ6ar5Y7,https://api.spotify.com/v1/audio-analysis/6vG3Zv9VEA6YbJPJ6ar5Y7,206813.0,4.0,3.4468833333333335
5Mw9bXG1dLNhbjofkVS2oR,Oceans (Where Feet May Fail),Oceans (Where Feet May Fail),60700,1,6.827021800455571e+18,68.0,0.262,0.361,2.0,-10.187,1.0,0.0333,0.508,0.00268,0.108,0.056,126.786,audio_features,spotify:track:5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/tracks/5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/audio-analysis/5Mw9bXG1dLNhbjofkVS2oR,535963.0,4.0,8.932716666666666
3zmxLLhTpgdLTAPPVbVRqe,Unlovable (feat. Rudimental),Therapy,421900,1,6.98581371661268e+18,56.0,0.71,0.752,9.0,-5.503,0.0,0.0349,0.0225,0.000205,0.354,0.289,124.043,audio_features,spotify:track:3zmxLLhTpgdLTAPPVbVRqe,https://api.spotify.com/v1/tracks/3zmxLLhTpgdLTAPPVbVRqe,https://api.spotify.com/v1/audio-analysis/3zmxLLhTpgdLTAPPVbVRqe,142720.0,4.0,2.3786666666666667
4tM3ygBuSy0QzB0ihYZQcf,ทน,ทน,40400,2,6.953993570688698e+18,54.0,0.787,0.744,7.0,-4.783,0.0,0.0399,0.27,0.0,0.0623,0.877,144.083,audio_features,spotify:track:4tM3ygBuSy0QzB0ihYZQcf,https://api.spotify.com/v1/tracks/4tM3ygBuSy0QzB0ihYZQcf,https://api.spotify.com/v1/audio-analysis/4tM3ygBuSy0QzB0ihYZQcf,205004.0,4.0,3.416733333333333
28zVVhUQftWONuqrdU8atG,Pio Mazi Apo Pote,Pio Mazi Apo Pote,43100,1,6.78139113388586e+18,21.0,0.716,0.74,11.0,-7.164,0.0,0.0578,0.41,0.0,0.154,0.589,100.013,audio_features,spotify:track:28zVVhUQftWONuqrdU8atG,https://api.spotify.com/v1/tracks/28zVVhUQftWONuqrdU8atG,https://api.spotify.com/v1/audio-analysis/28zVVhUQftWONuqrdU8atG,210387.0,4.0,3.50645
5qyZ6LcHvBiIHLaoED8K4g,Hot (feat. Moneybagg Yo),Expensive Pain,153500,1,7.013902798521666e+18,71.0,0.773,0.623,2.0,-5.267,1.0,0.196,0.00194,0.0,0.133,0.13,153.1,audio_features,spotify:track:5qyZ6LcHvBiIHLaoED8K4g,https://api.spotify.com/v1/tracks/5qyZ6LcHvBiIHLaoED8K4g,https://api.spotify.com/v1/audio-analysis/5qyZ6LcHvBiIHLaoED8K4g,150527.0,4.0,2.508783333333333
7Gwx8Ry5me7Mpd2oRQyikF,Life Goes On (Alok Remix),Life Goes On (Alok Remix),227400,3,7.01554178617803e+18,61.0,0.713,0.781,0.0,-6.418,1.0,0.0766,0.157,4.35e-05,0.277,0.441,102.016,audio_features,spotify:track:7Gwx8Ry5me7Mpd2oRQyikF,https://api.spotify.com/v1/tracks/7Gwx8Ry5me7Mpd2oRQyikF,https://api.spotify.com/v1/audio-analysis/7Gwx8Ry5me7Mpd2oRQyikF,157647.0,4.0,2.62745
5od2DGuf2iRx3mz4ye0c9N,Girls Just Wanna Have Fun,Girls Just Wanna Have Fun,30500000,4,6.819019955841845e+18,60.0,0.688,0.684,6.0,-8.799,1.0,0.0742,0.265,0.000209,0.289,0.579,123.979,audio_features,spotify:track:5od2DGuf2iRx3mz4ye0c9N,https://api.spotify.com/v1/tracks/5od2DGuf2iRx3mz4ye0c9N,https://api.spotify.com/v1/audio-analysis/5od2DGuf2iRx3mz4ye0c9N,158067.0,4.0,2.63445
34KIDQ1NrMVHwHHPQHGGUJ,Thelo Na Pio,Nero Greco,45900,3,6.709402431102388e+18,28.0,0.661,0.58,0.0,-6.847,1.0,0.385,0.339,0.0,0.308,0.71,110.117,audio_features,spotify:track:34KIDQ1NrMVHwHHPQHGGUJ,https://api.spotify.com/v1/tracks/34KIDQ1NrMVHwHHPQHGGUJ,https://api.spotify.com/v1/audio-analysis/34KIDQ1NrMVHwHHPQHGGUJ,373375.0,4.0,6.222916666666666
3dhjNA0jGA8vHBQ1VdD6vV,Daft Feel Punk,MIX TAPE,75000,3,6.986561028246997e+18,79.0,0.773,0.819,0.0,-5.946,0.0,0.118,0.428,0.0,0.0679,0.585,92.987,audio_features,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,https://api.spotify.com/v1/tracks/3dhjNA0jGA8vHBQ1VdD6vV,https://api.spotify.com/v1/audio-analysis/3dhjNA0jGA8vHBQ1VdD6vV,269187.0,4.0,4.48645
0AECVMjxepWdsjDb49JFRd,Tell Me Something Good,Tell Me Something Good,36700000,6,6.969486032459778e+18,50.0,0.724,0.404,1.0,-9.186,1.0,0.231,0.657,0.0,0.116,0.794,73.983,audio_features,spotify:track:0AECVMjxepWdsjDb49JFRd,https://api.spotify.com/v1/tracks/0AECVMjxepWdsjDb49JFRd,https://api.spotify.com/v1/audio-analysis/0AECVMjxepWdsjDb49JFRd,280040.0,4.0,4.667333333333334
6or1bKJiZ06IlK0vFvY75k,Rap God,Rap God,12100,1,6.741550909454551e+18,77.0,0.708,0.843,7.0,-2.66,1.0,0.314,0.397,0.0,0.799,0.625,148.14,audio_features,spotify:track:6or1bKJiZ06IlK0vFvY75k,https://api.spotify.com/v1/tracks/6or1bKJiZ06IlK0vFvY75k,https://api.spotify.com/v1/audio-analysis/6or1bKJiZ06IlK0vFvY75k,363521.0,4.0,6.058683333333334
2Fxmhks0bxGSBdJ92vM42m,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",193300,5,5.000000001450696e+18,85.0,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088.0,4.0,3.2348
5JAYDuLRkODlVt6dgoalKk,Tell Me,Joytime II,115100,1,6.569969814926953e+18,72.0,0.66,0.76,2.0,-5.726,1.0,0.0787,0.291,0.0,0.632,0.394,127.984,audio_features,spotify:track:5JAYDuLRkODlVt6dgoalKk,https://api.spotify.com/v1/tracks/5JAYDuLRkODlVt6dgoalKk,https://api.spotify.com/v1/audio-analysis/5JAYDuLRkODlVt6dgoalKk,180129.0,4.0,3.00215
4DpNNXFMMxQEKl7r0ykkWA,Play Date,Cry Baby (Deluxe Edition),31600,1,6.816732094497099e+18,81.0,0.68,0.729,5.0,-5.077,1.0,0.0475,0.612,0.0,0.224,0.446,123.97,audio_features,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/tracks/4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/audio-analysis/4DpNNXFMMxQEKl7r0ykkWA,179867.0,4.0,2.9977833333333335
3PLm6I2hxbQhb3ZqujZhUe,You Know Who Is My Father?,You Know Who Is My Father?,32400,1,6.967197632536005e+18,34.0,0.816,0.938,5.0,-5.262,0.0,0.0538,0.175,0.0,0.212,0.741,130.039,audio_features,spotify:track:3PLm6I2hxbQhb3ZqujZhUe,https://api.spotify.com/v1/tracks/3PLm6I2hxbQhb3ZqujZhUe,https://api.spotify.com/v1/audio-analysis/3PLm6I2hxbQhb3ZqujZhUe,219524.0,4.0,3.658733333333333
3WXhshrs1fzwF3rQE399Gq,Kill V. Maim,Art Angels,762900,1,6.751217160414038e+18,66.0,0.578,0.947,11.0,-2.431,0.0,0.0359,0.00744,0.0816,0.105,0.456,134.033,audio_features,spotify:track:3WXhshrs1fzwF3rQE399Gq,https://api.spotify.com/v1/tracks/3WXhshrs1fzwF3rQE399Gq,https://api.spotify.com/v1/audio-analysis/3WXhshrs1fzwF3rQE399Gq,246007.0,4.0,4.100116666666667
0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,YHLQMDLG,1400000,2,6.817933682867752e+18,78.0,0.86,0.758,11.0,-5.16,1.0,0.0695,0.021,6.54e-05,0.344,0.453,97.014,audio_features,spotify:track:0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/audio-analysis/0SqqAgdovOE24BzxIClpjw,172127.0,4.0,2.8687833333333335
1V08CDgmSSXgwRNSUss37J,Kawaii Life - Remix,Fantasy World,150300,2,6.812548526556334e+18,33.0,0.73,0.26,8.0,-16.477,1.0,0.237,0.577,0.0298,0.141,0.476,84.961,audio_features,spotify:track:1V08CDgmSSXgwRNSUss37J,https://api.spotify.com/v1/tracks/1V08CDgmSSXgwRNSUss37J,https://api.spotify.com/v1/audio-analysis/1V08CDgmSSXgwRNSUss37J,116010.0,4.0,1.9335
4eX0CeNSZpa6ltSZvRDUgW,Augustus Gloop,Charlie And The Chocolate Factory (Original Motion Picture Soundtrack),71700,1,5.000000000339149e+18,42.0,0.411,0.577,9.0,-11.742,0.0,0.377,0.125,0.034,0.0763,0.516,93.269,audio_features,spotify:track:4eX0CeNSZpa6ltSZvRDUgW,https://api.spotify.com/v1/tracks/4eX0CeNSZpa6ltSZvRDUgW,https://api.spotify.com/v1/audio-analysis/4eX0CeNSZpa6ltSZvRDUgW,190093.0,4.0,3.1682166666666665
37yEzehMOsr4vv4jNp9Y1V,Yuh Get Into It,Yuh Get Into It,833600,1,6.828563195381156e+18,17.0,0.809,0.48,1.0,-7.409,1.0,0.261,0.0114,0.0,0.367,0.679,95.014,audio_features,spotify:track:37yEzehMOsr4vv4jNp9Y1V,https://api.spotify.com/v1/tracks/37yEzehMOsr4vv4jNp9Y1V,https://api.spotify.com/v1/audio-analysis/37yEzehMOsr4vv4jNp9Y1V,60682.0,4.0,1.0113666666666667
3swc6WTsr7rl9DqQKQA55C,Psycho,beerbongs & bentleys,164000,1,6.750773904261777e+18,79.0,0.75,0.56,8.0,-8.094,1.0,0.105,0.546,0.0,0.111,0.459,140.06,audio_features,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440.0,4.0,3.6906666666666665
1SJiu9qvnCNxAJCyxWT4I6,Turnt Remix,Turnt It Up DJ Remix,51400,2,6.958559670064433e+18,19.0,0.663,0.861,10.0,-2.389,0.0,0.378,0.42,0.0,0.506,0.816,160.075,audio_features,spotify:track:1SJiu9qvnCNxAJCyxWT4I6,https://api.spotify.com/v1/tracks/1SJiu9qvnCNxAJCyxWT4I6,https://api.spotify.com/v1/audio-analysis/1SJiu9qvnCNxAJCyxWT4I6,109636.0,4.0,1.8272666666666666
1J5tYo4uJpQmojDPNhkgdI,De Se Sighoro (Sto 'ha Pi),Ouranio Toxo Pou Tou Lipane 2 Hromata,36200,2,1.76769278396928e+17,22.0,0.546,0.676,7.0,-3.758,0.0,0.103,0.777,0.0,0.195,0.642,180.245,audio_features,spotify:track:1J5tYo4uJpQmojDPNhkgdI,https://api.spotify.com/v1/tracks/1J5tYo4uJpQmojDPNhkgdI,https://api.spotify.com/v1/audio-analysis/1J5tYo4uJpQmojDPNhkgdI,252347.0,4.0,4.205783333333334
77qiWvNcRqhKKbQJ4IYwbx,Blitzkrieg Bop (Mono),Ramones (40th Anniversary Deluxe Edition) [2016 Remaster],3600000,2,6.704937473450969e+18,29.0,0.388,0.792,4.0,-0.96,0.0,0.139,5.12e-05,0.015,0.297,0.821,176.448,audio_features,spotify:track:77qiWvNcRqhKKbQJ4IYwbx,https://api.spotify.com/v1/tracks/77qiWvNcRqhKKbQJ4IYwbx,https://api.spotify.com/v1/audio-analysis/77qiWvNcRqhKKbQJ4IYwbx,131840.0,4.0,2.1973333333333334
1Xq1fe5v8YF1wI7oXuCAAH,PPAP (Pen Pineapple Apple Pen) (Long Version),PPAP (Pen Pineapple Apple Pen) (Long Version),13200000,2,5.00000000117004e+18,42.0,0.899,0.529,1.0,-5.512,1.0,0.0643,0.0438,0.316,0.0756,0.49,136.05,audio_features,spotify:track:1Xq1fe5v8YF1wI7oXuCAAH,https://api.spotify.com/v1/tracks/1Xq1fe5v8YF1wI7oXuCAAH,https://api.spotify.com/v1/audio-analysis/1Xq1fe5v8YF1wI7oXuCAAH,124853.0,4.0,2.0808833333333334
73UCqYY4vIEbKJ0u4qYJ8t,To Kalokairi Mou,To Kalitero Psema,72800,1,6.790470315785849e+18,46.0,0.668,0.824,6.0,-4.886,0.0,0.0496,0.132,0.0,0.109,0.69,104.032,audio_features,spotify:track:73UCqYY4vIEbKJ0u4qYJ8t,https://api.spotify.com/v1/tracks/73UCqYY4vIEbKJ0u4qYJ8t,https://api.spotify.com/v1/audio-analysis/73UCqYY4vIEbKJ0u4qYJ8t,218773.0,4.0,3.6462166666666667
2yXyz4NLTZx9CLdXfLTp5E,I Will,Trap and Twerk,65200,2,6.632262040947789e+18,71.0,0.533,0.955,8.0,-3.708,1.0,0.0653,0.000165,1.36e-05,0.38,0.55,107.984,audio_features,spotify:track:2yXyz4NLTZx9CLdXfLTp5E,https://api.spotify.com/v1/tracks/2yXyz4NLTZx9CLdXfLTp5E,https://api.spotify.com/v1/audio-analysis/2yXyz4NLTZx9CLdXfLTp5E,216733.0,4.0,3.612216666666667
5HiSc2ZCGn8L3cH3qSwzBT,러시안 룰렛 Russian Roulette,Russian Roulette - The 3rd Mini Album,2900000,1,6.88158908885659e+18,68.0,0.726,0.903,7.0,-2.277,0.0,0.0357,0.055,0.000225,0.158,0.958,129.986,audio_features,spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,https://api.spotify.com/v1/tracks/5HiSc2ZCGn8L3cH3qSwzBT,https://api.spotify.com/v1/audio-analysis/5HiSc2ZCGn8L3cH3qSwzBT,211244.0,4.0,3.5207333333333333
1dIWPXMX4kRHj6Dt2DStUQ,Chosen (feat. Ty Dolla $ign),No Love Lost (Deluxe),223300,4,6.890124528861596e+18,87.0,0.571,0.767,2.0,-5.16,1.0,0.287,0.336,0.0,0.0809,0.605,93.421,audio_features,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ,https://api.spotify.com/v1/tracks/1dIWPXMX4kRHj6Dt2DStUQ,https://api.spotify.com/v1/audio-analysis/1dIWPXMX4kRHj6Dt2DStUQ,161684.0,4.0,2.694733333333333
0NdEdsXS9jbX1hnufawZ0z,Ark,Ark,76700,4,6.761358435171731e+18,62.0,0.484,0.954,9.0,-4.534,1.0,0.054,0.0115,0.228,0.0989,0.832,82.182,audio_features,spotify:track:0NdEdsXS9jbX1hnufawZ0z,https://api.spotify.com/v1/tracks/0NdEdsXS9jbX1hnufawZ0z,https://api.spotify.com/v1/audio-analysis/0NdEdsXS9jbX1hnufawZ0z,178427.0,4.0,2.9737833333333334
7AbVRoHrQB3JMHC8J1P3Hi,Halston,Halston,9800000,4,7.008759309670124e+18,60.0,0.422,0.00994,5.0,-23.797,0.0,0.0368,0.99,0.917,0.116,0.1,106.581,audio_features,spotify:track:7AbVRoHrQB3JMHC8J1P3Hi,https://api.spotify.com/v1/tracks/7AbVRoHrQB3JMHC8J1P3Hi,https://api.spotify.com/v1/audio-analysis/7AbVRoHrQB3JMHC8J1P3Hi,307560.0,4.0,5.126
4u5xLMRN0dgKBFFN8FiNgv,Nina,Nina,1300000,1,6.97686642544922e+18,71.0,0.676,0.91,9.0,-5.096,1.0,0.132,0.257,0.0,0.153,0.716,120.022,audio_features,spotify:track:4u5xLMRN0dgKBFFN8FiNgv,https://api.spotify.com/v1/tracks/4u5xLMRN0dgKBFFN8FiNgv,https://api.spotify.com/v1/audio-analysis/4u5xLMRN0dgKBFFN8FiNgv,216787.0,4.0,3.6131166666666665
23LoENT8Skg1gDKdF5FEKI,Eating & Chewing (Asmr),Asmr Mouth Sounds (Mouth Noise Trigger Sounds),14100,2,6.735655119087471e+18,21.0,0.684,0.252,6.0,-28.448,1.0,0.289,0.771,0.365,0.359,0.137,91.234,audio_features,spotify:track:23LoENT8Skg1gDKdF5FEKI,https://api.spotify.com/v1/tracks/23LoENT8Skg1gDKdF5FEKI,https://api.spotify.com/v1/audio-analysis/23LoENT8Skg1gDKdF5FEKI,96000.0,4.0,1.6
1u1VOddnyhB5KKKXQXc3FL,Menak Wla Meni,终于等到你,727000,3,6.876315842494073e+18,60.0,0.761,0.449,3.0,-6.677,0.0,0.0357,0.504,0.0,0.0797,0.566,100.077,audio_features,spotify:track:1u1VOddnyhB5KKKXQXc3FL,https://api.spotify.com/v1/tracks/1u1VOddnyhB5KKKXQXc3FL,https://api.spotify.com/v1/audio-analysis/1u1VOddnyhB5KKKXQXc3FL,155667.0,4.0,2.59445
7yVzDDNJdCyrYdlstnIByx,Το Φτερό Του Καρχαρία,Για Μια Ανάσα Στο Διάστημα,21100,2,6.889366748554856e+18,5.0,0.82,0.735,8.0,-10.003,1.0,0.218,0.54,0.0,0.151,0.488,95.962,audio_features,spotify:track:7yVzDDNJdCyrYdlstnIByx,https://api.spotify.com/v1/tracks/7yVzDDNJdCyrYdlstnIByx,https://api.spotify.com/v1/audio-analysis/7yVzDDNJdCyrYdlstnIByx,258995.0,4.0,4.316583333333333
4cYr9UPD42QASh7fAO3hsZ,Music Food (Director Cut Mix),Today Is a Lounge Time,52300,2,6.732330997003602e+18,19.0,0.657,0.875,4.0,-7.917,0.0,0.0456,0.149,0.725,0.102,0.48,118.984,audio_features,spotify:track:4cYr9UPD42QASh7fAO3hsZ,https://api.spotify.com/v1/tracks/4cYr9UPD42QASh7fAO3hsZ,https://api.spotify.com/v1/audio-analysis/4cYr9UPD42QASh7fAO3hsZ,203639.0,4.0,3.3939833333333334
